TotalAmount;BikePurchase;CustomerID;Country;CountryRegionCode;Group;PersonID;PersonType;DateFirstPurchase;yearpurchase;monthpurchase;daypurchase;BirthDate;Age;MaritalStatus;YearlyIncome;Gender;TotalChildren;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
4355,71;1;13844;Germany;DE;Europe;20172;IN;2001-12-27 00:00:00.000;2001;12;27;1975-08-10 00:00:00.000;46;S;25001-50000;M;0;Partial College;Clerical;0;1
5917,24;1;13845;United Kingdom;GB;Europe;20394;IN;2001-09-25 00:00:00.000;2001;9;25;1975-10-26 00:00:00.000;46;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
5933,25;1;13846;United Kingdom;GB;Europe;2434;IN;2001-09-30 00:00:00.000;2001;9;30;1975-06-11 00:00:00.000;46;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
5888,24;1;13847;United Kingdom;GB;Europe;4134;IN;2001-09-20 00:00:00.000;2001;9;20;1975-07-25 00:00:00.000;46;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
3084,5425;1;13849;Northwest;US;North America;4006;IN;2003-01-09 00:00:00.000;2003;1;9;1972-03-03 00:00:00.000;49;S;25001-50000;M;4;Partial College;Clerical;1;2
2331,95;1;13851;Canada;CA;North America;4307;IN;2004-05-14 00:00:00.000;2004;5;14;1972-07-08 00:00:00.000;49;S;25001-50000;M;0;Graduate Degree;Skilled Manual;0;0
2294,99;1;13852;Canada;CA;North America;4722;IN;2004-05-31 00:00:00.000;2004;5;31;1973-02-01 00:00:00.000;48;S;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
2329,98;1;13853;Canada;CA;North America;5618;IN;2004-06-15 00:00:00.000;2004;6;15;1973-10-18 00:00:00.000;48;S;25001-50000;M;0;Graduate Degree;Skilled Manual;0;0
3247,82;1;13854;Southwest;US;North America;15551;IN;2003-01-25 00:00:00.000;2003;1;25;1973-11-09 00:00:00.000;48;M;25001-50000;M;1;Graduate Degree;Skilled Manual;1;0
3095,5225;1;13855;Southwest;US;North America;12635;IN;2003-01-23 00:00:00.000;2003;1;23;1973-08-06 00:00:00.000;48;S;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
2982,0225;1;13856;Southwest;US;North America;4745;IN;2003-01-13 00:00:00.000;2003;1;13;1971-03-24 00:00:00.000;50;S;25001-50000;M;4;High School;Skilled Manual;1;3
2986,0425;1;13862;Southwest;US;North America;18906;IN;2003-01-24 00:00:00.000;2003;1;24;1972-12-04 00:00:00.000;49;M;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
4533,5225;1;13865;Southwest;US;North America;8100;IN;2003-02-01 00:00:00.000;2003;2;1;1972-06-23 00:00:00.000;49;M;50001-75000;F;2;Graduate Degree;Professional;1;0
4639,5125;1;13866;Southwest;US;North America;7318;IN;2003-02-14 00:00:00.000;2003;2;14;1972-08-16 00:00:00.000;49;M;50001-75000;F;2;Graduate Degree;Professional;1;0
3282,83;1;13870;Northwest;US;North America;17713;IN;2003-02-26 00:00:00.000;2003;2;26;1969-07-21 00:00:00.000;52;M;25001-50000;M;2;Bachelors ;Skilled Manual;1;0
3060,5225;1;13871;Southwest;US;North America;12640;IN;2003-02-08 00:00:00.000;2003;2;8;1969-10-02 00:00:00.000;52;S;25001-50000;F;2;Bachelors ;Skilled Manual;1;0
4765,63;1;13873;Southwest;US;North America;16860;IN;2003-02-06 00:00:00.000;2003;2;6;1971-08-11 00:00:00.000;50;M;50001-75000;M;3;Graduate Degree;Professional;1;0
3030,0325;1;13877;Southwest;US;North America;5268;IN;2003-02-22 00:00:00.000;2003;2;22;1968-08-19 00:00:00.000;53;M;50001-75000;M;2;Bachelors ;Skilled Manual;1;0
2366,96;1;13878;Canada;CA;North America;14496;IN;2004-06-17 00:00:00.000;2004;6;17;1968-07-04 00:00:00.000;53;M;50001-75000;M;2;Bachelors ;Skilled Manual;1;0
3282,81;1;13882;Southwest;US;North America;8105;IN;2003-02-13 00:00:00.000;2003;2;13;1967-10-16 00:00:00.000;54;S;25001-50000;F;0;Bachelors ;Professional;1;1
3021,0425;1;13883;Southwest;US;North America;6943;IN;2003-02-19 00:00:00.000;2003;2;19;1967-04-17 00:00:00.000;54;S;25001-50000;M;0;Bachelors ;Professional;1;1
3043,0025;1;13884;Northwest;US;North America;9042;IN;2003-02-10 00:00:00.000;2003;2;10;1967-06-01 00:00:00.000;54;S;25001-50000;F;0;Bachelors ;Professional;0;1
4844,8;1;13885;Northwest;US;North America;14845;IN;2003-02-01 00:00:00.000;2003;2;1;1970-05-08 00:00:00.000;51;S;50001-75000;M;3;Graduate Degree;Professional;1;0
4536,5425;1;13886;Southwest;US;North America;11347;IN;2003-02-14 00:00:00.000;2003;2;14;1970-09-26 00:00:00.000;51;M;50001-75000;F;4;Graduate Degree;Professional;1;0
4763,34;1;13887;Southwest;US;North America;16709;IN;2003-03-14 00:00:00.000;2003;3;14;1970-10-12 00:00:00.000;51;M;75001-100000;M;2;Graduate Degree;Professional;1;0
3084,0225;1;13889;Northwest;US;North America;17217;IN;2003-03-18 00:00:00.000;2003;3;18;1966-08-10 00:00:00.000;55;S;50001-75000;M;0;Graduate Degree;Professional;1;0
2982,0225;1;13890;Northwest;US;North America;9926;IN;2003-03-15 00:00:00.000;2003;3;15;1966-09-16 00:00:00.000;55;S;50001-75000;F;0;Graduate Degree;Professional;1;0
3021,0425;1;13892;Northwest;US;North America;13177;IN;2003-03-02 00:00:00.000;2003;3;2;1966-11-25 00:00:00.000;55;S;50001-75000;M;0;Graduate Degree;Professional;1;0
4810,29;1;13894;Northwest;US;North America;12859;IN;2003-03-05 00:00:00.000;2003;3;5;1969-02-25 00:00:00.000;52;M;50001-75000;F;5;Graduate Degree;Professional;1;0
4558,5225;1;13895;Northwest;US;North America;2461;IN;2003-03-21 00:00:00.000;2003;3;21;1969-12-25 00:00:00.000;52;S;50001-75000;F;5;Graduate Degree;Professional;1;0
4775,63;1;13896;Northwest;US;North America;9996;IN;2003-04-14 00:00:00.000;2003;4;14;1969-10-10 00:00:00.000;52;S;50001-75000;F;5;Graduate Degree;Professional;1;0
4498,5325;1;13897;Northwest;US;North America;12961;IN;2003-04-26 00:00:00.000;2003;4;26;1969-11-24 00:00:00.000;52;M;50001-75000;M;5;Graduate Degree;Professional;1;0
4835,29;1;13898;Northwest;US;North America;4578;IN;2003-04-22 00:00:00.000;2003;4;22;1969-10-11 00:00:00.000;52;S;50001-75000;M;5;Graduate Degree;Professional;1;0
4511,5425;1;13903;Southwest;US;North America;17044;IN;2003-04-02 00:00:00.000;2003;4;2;1969-11-27 00:00:00.000;52;S;75001-100000;M;2;Graduate Degree;Professional;1;0
4501,5525;1;13904;Southwest;US;North America;11278;IN;2003-04-27 00:00:00.000;2003;4;27;1969-03-09 00:00:00.000;52;M;75001-100000;F;2;Graduate Degree;Professional;1;0
4548,5225;1;13905;Southwest;US;North America;6751;IN;2003-04-28 00:00:00.000;2003;4;28;1969-03-07 00:00:00.000;52;M;75001-100000;M;3;Graduate Degree;Professional;1;0
3021,0425;1;13906;Northwest;US;North America;9296;IN;2003-04-09 00:00:00.000;2003;4;9;1965-06-25 00:00:00.000;56;S;25001-50000;F;0;Bachelors ;Professional;0;1
4596,5525;1;13907;Northwest;US;North America;16450;IN;2003-04-24 00:00:00.000;2003;4;24;1965-02-22 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;1;1
4715,33;1;13908;Canada;CA;North America;20222;IN;2003-11-08 00:00:00.000;2003;11;8;1965-07-20 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;0;1
4764,02;1;13909;Canada;CA;North America;7359;IN;2003-11-06 00:00:00.000;2003;11;6;1965-01-21 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;1;1
4526,5225;1;13910;Northwest;US;North America;7523;IN;2003-04-09 00:00:00.000;2003;4;9;1965-03-09 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;1;2
4548,5225;1;13911;Northwest;US;North America;7973;IN;2003-04-03 00:00:00.000;2003;4;3;1965-05-26 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;1;2
4548,0225;1;13912;Southwest;US;North America;6794;IN;2003-05-10 00:00:00.000;2003;5;10;1965-03-20 00:00:00.000;56;S;75001-100000;F;3;Bachelors ;Skilled Manual;1;3
3045,5325;1;13915;Southwest;US;North America;10533;IN;2003-05-21 00:00:00.000;2003;5;21;1964-10-21 00:00:00.000;57;S;25001-50000;F;4;Bachelors ;Skilled Manual;1;2
2354,98;1;13916;Canada;CA;North America;14306;IN;2004-06-16 00:00:00.000;2004;6;16;1964-11-28 00:00:00.000;57;S;25001-50000;M;4;Bachelors ;Skilled Manual;0;2
3282,81;1;13917;Southwest;US;North America;17418;IN;2003-05-31 00:00:00.000;2003;5;31;1964-02-17 00:00:00.000;57;S;25001-50000;M;4;Bachelors ;Skilled Manual;0;2
2397,95;1;13918;Canada;CA;North America;6965;IN;2004-06-18 00:00:00.000;2004;6;18;1964-07-05 00:00:00.000;57;S;25001-50000;M;4;Bachelors ;Skilled Manual;1;3
3220,79;1;13925;Southwest;US;North America;13670;IN;2003-05-04 00:00:00.000;2003;5;4;1963-10-12 00:00:00.000;58;S;50001-75000;M;0;Bachelors ;Professional;1;1
3021,0425;1;13927;Southwest;US;North America;5856;IN;2003-05-23 00:00:00.000;2003;5;23;1963-12-08 00:00:00.000;58;S;50001-75000;M;0;Bachelors ;Professional;0;1
3071,0125;1;13938;Southwest;US;North America;12516;IN;2003-05-31 00:00:00.000;2003;5;31;1967-08-07 00:00:00.000;54;M;50001-75000;M;0;Graduate Degree;Professional;0;1
3084,0225;1;13939;Southwest;US;North America;14573;IN;2003-05-24 00:00:00.000;2003;5;24;1967-03-20 00:00:00.000;54;S;50001-75000;M;0;Graduate Degree;Professional;0;1
4605,0425;1;13947;Northwest;US;North America;19152;IN;2003-06-08 00:00:00.000;2003;6;8;1959-11-15 00:00:00.000;62;M;50001-75000;F;1;Graduate Degree;Professional;1;1
4562,0325;1;13948;Southwest;US;North America;17772;IN;2003-06-13 00:00:00.000;2003;6;13;1959-03-01 00:00:00.000;62;S;75001-100000;F;2;Graduate Degree;Professional;1;0
4548,5225;1;13949;Southwest;US;North America;20619;IN;2003-06-28 00:00:00.000;2003;6;28;1959-09-13 00:00:00.000;62;M;75001-100000;M;2;Graduate Degree;Professional;1;0
6840,7496;1;13953;Australia;AU;Pacific;13895;IN;2003-01-14 00:00:00.000;2003;1;14;1969-03-21 00:00:00.000;52;M;75001-100000;F;1;Graduate Degree;Management;1;0
6888,4396;1;13955;Australia;AU;Pacific;5110;IN;2003-01-08 00:00:00.000;2003;1;8;1970-02-08 00:00:00.000;51;M;75001-100000;M;2;Bachelors ;Professional;1;0
5645,2396;1;13957;Australia;AU;Pacific;10638;IN;2003-01-19 00:00:00.000;2003;1;19;1967-11-28 00:00:00.000;54;S;50001-75000;F;2;Bachelors ;Professional;1;1
6838,6382;1;13958;Australia;AU;Pacific;15350;IN;2003-01-03 00:00:00.000;2003;1;3;1967-10-15 00:00:00.000;54;M;50001-75000;F;5;Bachelors ;Professional;1;3
6858,4182;1;13959;Australia;AU;Pacific;9712;IN;2003-01-05 00:00:00.000;2003;1;5;1969-05-23 00:00:00.000;52;M;greater than 100000;F;1;Graduate Degree;Management;1;0
6871,7396;1;13960;Australia;AU;Pacific;12422;IN;2003-01-13 00:00:00.000;2003;1;13;1967-07-05 00:00:00.000;54;S;50001-75000;F;5;Bachelors ;Professional;1;4
6806,4496;1;13964;Australia;AU;Pacific;11423;IN;2003-01-09 00:00:00.000;2003;1;9;1966-02-18 00:00:00.000;55;S;75001-100000;F;0;Bachelors ;Professional;0;0
6872,3896;1;13965;Australia;AU;Pacific;3764;IN;2003-01-28 00:00:00.000;2003;1;28;1966-02-26 00:00:00.000;55;M;75001-100000;M;0;Bachelors ;Professional;1;0
6842,1182;1;13966;Australia;AU;Pacific;10235;IN;2003-01-13 00:00:00.000;2003;1;13;1966-04-04 00:00:00.000;55;M;75001-100000;M;0;Bachelors ;Professional;1;0
5721,9082;1;13967;Australia;AU;Pacific;5666;IN;2003-01-08 00:00:00.000;2003;1;8;1965-01-23 00:00:00.000;56;S;50001-75000;M;3;Bachelors ;Professional;1;1
5181,6996;1;13968;Australia;AU;Pacific;3435;IN;2003-01-20 00:00:00.000;2003;1;20;1965-04-25 00:00:00.000;56;S;50001-75000;F;3;Bachelors ;Professional;0;1
6843,1382;1;13970;Australia;AU;Pacific;11654;IN;2003-01-10 00:00:00.000;2003;1;10;1968-04-17 00:00:00.000;53;S;50001-75000;M;0;Bachelors ;Professional;0;1
6772,1282;1;13971;Australia;AU;Pacific;4789;IN;2003-01-28 00:00:00.000;2003;1;28;1968-06-07 00:00:00.000;53;S;50001-75000;F;0;Bachelors ;Professional;1;1
5185,6796;1;13973;Australia;AU;Pacific;17277;IN;2003-01-18 00:00:00.000;2003;1;18;1964-06-02 00:00:00.000;57;S;50001-75000;F;3;Bachelors ;Professional;1;2
5237,7296;1;13974;Australia;AU;Pacific;16182;IN;2003-01-19 00:00:00.000;2003;1;19;1964-09-25 00:00:00.000;57;M;50001-75000;F;4;Bachelors ;Professional;1;2
5138,7182;1;13975;Australia;AU;Pacific;17063;IN;2003-02-24 00:00:00.000;2003;2;24;1964-03-27 00:00:00.000;57;S;50001-75000;M;4;Bachelors ;Professional;1;2
4511,5425;1;13976;Northwest;US;North America;7968;IN;2003-06-27 00:00:00.000;2003;6;27;1968-05-16 00:00:00.000;53;M;75001-100000;M;2;Bachelors ;Management;1;2
4788,57;1;13977;Northwest;US;North America;10704;IN;2003-06-01 00:00:00.000;2003;6;1;1968-01-19 00:00:00.000;53;M;75001-100000;F;2;Bachelors ;Management;1;3
4775,3;1;13978;Northwest;US;North America;8187;IN;2003-06-23 00:00:00.000;2003;6;23;1968-05-11 00:00:00.000;53;M;75001-100000;F;3;Bachelors ;Management;1;3
3282,83;1;13979;Northwest;US;North America;20294;IN;2003-06-08 00:00:00.000;2003;6;8;1979-04-03 00:00:00.000;42;S;25001-50000;F;0;High School;Skilled Manual;0;2
3282,83;1;13984;Southwest;US;North America;14731;IN;2003-06-12 00:00:00.000;2003;6;12;1979-03-08 00:00:00.000;42;S;50001-75000;M;0;Partial College;Skilled Manual;0;1
1893,9075;1;13986;Southwest;US;North America;11584;IN;2002-07-11 00:00:00.000;2002;7;11;1979-10-25 00:00:00.000;42;M;50001-75000;F;0;Partial College;Skilled Manual;1;2
2329,99;1;13987;Canada;CA;North America;5075;IN;2004-06-26 00:00:00.000;2004;6;26;1978-11-05 00:00:00.000;43;S;25001-50000;M;0;High School;Skilled Manual;0;2
1893,9075;1;13990;Northwest;US;North America;3102;IN;2002-07-19 00:00:00.000;2002;7;19;1978-03-26 00:00:00.000;43;S;25001-50000;F;0;Partial College;Skilled Manual;0;1
1802,2075;1;13992;Southwest;US;North America;2581;IN;2002-07-07 00:00:00.000;2002;7;7;1978-06-06 00:00:00.000;43;S;50001-75000;M;0;Partial College;Skilled Manual;0;2
1804,9175;1;13993;Southwest;US;North America;7023;IN;2002-07-10 00:00:00.000;2002;7;10;1978-08-24 00:00:00.000;43;M;50001-75000;M;0;Partial College;Skilled Manual;1;2
4528,7496;1;13994;Australia;AU;Pacific;15488;IN;2003-02-12 00:00:00.000;2003;2;12;1946-07-17 00:00:00.000;75;M;25001-50000;M;2;Partial College;Clerical;0;2
4586,3496;1;13997;Australia;AU;Pacific;6329;IN;2003-02-08 00:00:00.000;2003;2;8;1947-05-24 00:00:00.000;74;M;25001-50000;F;2;Partial College;Clerical;0;2
3295,4275;1;13999;Southwest;US;North America;5908;IN;2002-07-28 00:00:00.000;2002;7;28;1978-08-17 00:00:00.000;43;M;50001-75000;M;0;Partial College;Skilled Manual;1;2
1579,3975;1;14003;Northwest;US;North America;14529;IN;2002-07-20 00:00:00.000;2002;7;20;1977-10-05 00:00:00.000;44;S;25001-50000;M;0;Partial College;Skilled Manual;0;1
3319,3975;1;14005;Southwest;US;North America;6101;IN;2002-08-26 00:00:00.000;2002;8;26;1977-05-13 00:00:00.000;44;M;50001-75000;M;0;Partial College;Skilled Manual;0;2
3295,4275;1;14006;Southwest;US;North America;11741;IN;2002-08-07 00:00:00.000;2002;8;7;1977-09-27 00:00:00.000;44;M;50001-75000;F;0;Partial College;Skilled Manual;1;2
3772,4096;1;14007;Australia;AU;Pacific;9862;IN;2003-02-12 00:00:00.000;2003;2;12;1949-08-26 00:00:00.000;72;M;0-25000;F;2;Partial High School;Clerical;1;2
3861,3896;1;14010;Australia;AU;Pacific;17409;IN;2003-02-13 00:00:00.000;2003;2;13;1950-08-05 00:00:00.000;71;M;25001-50000;M;3;Partial College;Clerical;0;2
3831,8896;1;14011;Australia;AU;Pacific;13282;IN;2003-02-07 00:00:00.000;2003;2;7;1950-11-08 00:00:00.000;71;S;25001-50000;M;3;Partial College;Clerical;1;2
5249,9182;1;14012;Australia;AU;Pacific;6697;IN;2003-02-26 00:00:00.000;2003;2;26;1950-02-12 00:00:00.000;71;M;25001-50000;M;2;Bachelors ;Management;1;2
1848,9075;1;14017;Southwest;US;North America;11020;IN;2002-08-01 00:00:00.000;2002;8;1;1980-11-22 00:00:00.000;41;S;50001-75000;F;0;Partial College;Skilled Manual;0;2
6831,7596;1;14020;Australia;AU;Pacific;6313;IN;2003-02-28 00:00:00.000;2003;2;28;1954-06-20 00:00:00.000;67;S;75001-100000;F;2;Partial College;Skilled Manual;0;2
1668,8975;1;14022;Northwest;US;North America;12167;IN;2002-08-14 00:00:00.000;2002;8;14;1975-06-05 00:00:00.000;46;S;25001-50000;F;0;High School;Skilled Manual;1;2
1575,4175;1;14023;Southwest;US;North America;6106;IN;2002-08-20 00:00:00.000;2002;8;20;1975-10-15 00:00:00.000;46;S;25001-50000;F;0;High School;Skilled Manual;1;2
1902,8975;1;14024;Southwest;US;North America;12280;IN;2002-08-26 00:00:00.000;2002;8;26;1975-12-23 00:00:00.000;46;S;50001-75000;F;0;Partial College;Skilled Manual;0;2
1586,3775;1;14025;Northwest;US;North America;6165;IN;2002-08-01 00:00:00.000;2002;8;1;1974-03-18 00:00:00.000;47;M;25001-50000;M;0;High School;Skilled Manual;1;2
1589,6975;1;14026;Northwest;US;North America;20317;IN;2002-08-14 00:00:00.000;2002;8;14;1974-05-01 00:00:00.000;47;S;25001-50000;F;0;High School;Skilled Manual;1;2
6905,4696;1;14030;Australia;AU;Pacific;14467;IN;2003-02-25 00:00:00.000;2003;2;25;1955-10-21 00:00:00.000;66;S;75001-100000;M;2;High School;Skilled Manual;0;2
6964,4182;1;14031;Australia;AU;Pacific;11288;IN;2003-02-19 00:00:00.000;2003;2;19;1955-02-17 00:00:00.000;66;M;75001-100000;M;2;High School;Skilled Manual;1;2
6859,4296;1;14032;Australia;AU;Pacific;10896;IN;2003-02-05 00:00:00.000;2003;2;5;1956-01-07 00:00:00.000;65;M;50001-75000;M;2;High School;Skilled Manual;0;2
6809,9596;1;14033;Australia;AU;Pacific;14070;IN;2003-02-18 00:00:00.000;2003;2;18;1957-02-19 00:00:00.000;64;S;75001-100000;F;2;High School;Professional;0;2
1839,9175;1;14036;Northwest;US;North America;3011;IN;2002-09-20 00:00:00.000;2002;9;20;1974-06-27 00:00:00.000;47;M;50001-75000;F;0;Partial College;Professional;1;2
1898,8975;1;14037;Southwest;US;North America;3444;IN;2002-09-24 00:00:00.000;2002;9;24;1974-04-22 00:00:00.000;47;M;50001-75000;F;0;Partial College;Professional;1;2
6819,1182;1;14038;Australia;AU;Pacific;12502;IN;2003-02-11 00:00:00.000;2003;2;11;1959-11-22 00:00:00.000;62;M;greater than 100000;F;0;Graduate Degree;Management;1;3
6808,1282;1;14039;Australia;AU;Pacific;5975;IN;2003-02-15 00:00:00.000;2003;2;15;1959-09-19 00:00:00.000;62;S;greater than 100000;M;0;Graduate Degree;Management;0;3
4765,02;1;14041;Canada;CA;North America;8739;IN;2003-11-05 00:00:00.000;2003;11;5;1957-04-03 00:00:00.000;64;S;75001-100000;F;2;Partial High School;Skilled Manual;1;2
3357,7175;1;14044;Southwest;US;North America;17155;IN;2002-09-25 00:00:00.000;2002;9;25;1957-07-14 00:00:00.000;64;M;50001-75000;M;2;Partial College;Professional;1;0
6804,1282;1;14045;Australia;AU;Pacific;14041;IN;2003-02-11 00:00:00.000;2003;2;11;1967-04-05 00:00:00.000;54;M;75001-100000;F;5;Bachelors ;Professional;1;4
5645,2396;1;14046;Australia;AU;Pacific;6215;IN;2003-02-09 00:00:00.000;2003;2;9;1967-06-04 00:00:00.000;54;M;75001-100000;F;4;Bachelors ;Professional;1;0
5643,5396;1;14047;Australia;AU;Pacific;13801;IN;2003-02-01 00:00:00.000;2003;2;1;1962-10-15 00:00:00.000;59;S;50001-75000;F;1;Partial College;Skilled Manual;0;1
5123,7396;1;14048;Australia;AU;Pacific;3813;IN;2003-02-18 00:00:00.000;2003;2;18;1962-04-03 00:00:00.000;59;M;50001-75000;M;1;Bachelors ;Professional;1;1
5290,6796;1;14049;Australia;AU;Pacific;15044;IN;2003-02-01 00:00:00.000;2003;2;1;1962-09-07 00:00:00.000;59;M;50001-75000;F;1;Bachelors ;Professional;1;1
5650,2396;1;14050;Australia;AU;Pacific;15944;IN;2003-02-09 00:00:00.000;2003;2;9;1966-05-16 00:00:00.000;55;S;75001-100000;M;0;Graduate Degree;Management;0;1
5606,9082;1;14051;Australia;AU;Pacific;15210;IN;2003-02-09 00:00:00.000;2003;2;9;1966-04-14 00:00:00.000;55;S;75001-100000;M;0;Bachelors ;Professional;1;1
5177,3982;1;14055;Australia;AU;Pacific;12537;IN;2003-02-10 00:00:00.000;2003;2;10;1960-07-03 00:00:00.000;61;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
5652,5196;1;14058;Australia;AU;Pacific;17077;IN;2003-02-07 00:00:00.000;2003;2;7;1965-06-14 00:00:00.000;56;S;50001-75000;M;0;Bachelors ;Professional;0;1
5647,9182;1;14062;Australia;AU;Pacific;12346;IN;2003-02-20 00:00:00.000;2003;2;20;1964-07-18 00:00:00.000;57;S;50001-75000;F;0;Bachelors ;Professional;1;1
5676,2496;1;14063;Australia;AU;Pacific;1729;IN;2003-02-17 00:00:00.000;2003;2;17;1964-08-08 00:00:00.000;57;S;50001-75000;F;0;Bachelors ;Professional;0;1
5694,2096;1;14064;Australia;AU;Pacific;17589;IN;2003-02-28 00:00:00.000;2003;2;28;1964-06-09 00:00:00.000;57;S;50001-75000;F;0;Bachelors ;Professional;0;1
5608,5496;1;14065;Australia;AU;Pacific;6020;IN;2003-02-07 00:00:00.000;2003;2;7;1963-07-27 00:00:00.000;58;S;50001-75000;M;0;Bachelors ;Professional;1;1
3612,1882;1;14066;Australia;AU;Pacific;16833;IN;2003-02-22 00:00:00.000;2003;2;22;1962-11-23 00:00:00.000;59;S;50001-75000;F;1;Partial College;Skilled Manual;1;1
5618,9282;1;14070;Australia;AU;Pacific;15590;IN;2003-02-18 00:00:00.000;2003;2;18;1958-11-10 00:00:00.000;63;S;75001-100000;M;2;Bachelors ;Professional;1;1
5617,9182;1;14071;Australia;AU;Pacific;5217;IN;2003-02-14 00:00:00.000;2003;2;14;1958-11-27 00:00:00.000;63;S;75001-100000;M;2;Bachelors ;Management;0;1
839,48;1;14078;Canada;CA;North America;6570;IN;2003-07-22 00:00:00.000;2003;7;22;1975-11-23 00:00:00.000;46;M;25001-50000;M;0;High School;Skilled Manual;1;2
1848,9075;1;14080;Northwest;US;North America;19735;IN;2002-09-19 00:00:00.000;2002;9;19;1976-05-19 00:00:00.000;45;S;25001-50000;F;0;High School;Skilled Manual;1;2
3451,7375;1;14081;Southwest;US;North America;19982;IN;2002-09-23 00:00:00.000;2002;9;23;1980-04-06 00:00:00.000;41;M;25001-50000;F;0;High School;Skilled Manual;1;2
2751,4175;1;14083;Northwest;US;North America;17107;IN;2002-09-13 00:00:00.000;2002;9;13;1980-11-03 00:00:00.000;41;M;25001-50000;M;0;High School;Skilled Manual;1;2
2755,4175;1;14088;Northwest;US;North America;10616;IN;2002-09-13 00:00:00.000;2002;9;13;1978-05-25 00:00:00.000;43;S;25001-50000;F;0;Partial High School;Clerical;1;2
1893,9075;1;14089;Southwest;US;North America;20588;IN;2002-09-11 00:00:00.000;2002;9;11;1978-10-09 00:00:00.000;43;S;25001-50000;F;0;High School;Skilled Manual;0;2
1802,2075;1;14095;Southwest;US;North America;7801;IN;2002-10-31 00:00:00.000;2002;10;31;1976-09-10 00:00:00.000;45;M;25001-50000;F;0;High School;Skilled Manual;1;2
1845,8975;1;14098;Northwest;US;North America;10667;IN;2002-10-13 00:00:00.000;2002;10;13;1979-04-24 00:00:00.000;42;M;25001-50000;F;0;High School;Skilled Manual;1;2
3679,8982;1;14101;Australia;AU;Pacific;8257;IN;2003-02-28 00:00:00.000;2003;2;28;1942-09-11 00:00:00.000;79;M;25001-50000;M;2;Bachelors ;Management;1;2
3667,2296;1;14102;Australia;AU;Pacific;2420;IN;2003-02-17 00:00:00.000;2003;2;17;1942-02-27 00:00:00.000;79;S;50001-75000;F;2;Graduate Degree;Management;1;1
3612,2196;1;14103;Australia;AU;Pacific;13783;IN;2003-02-04 00:00:00.000;2003;2;4;1943-10-06 00:00:00.000;78;S;25001-50000;F;2;Bachelors ;Management;1;2
1889,9075;1;14104;Southwest;US;North America;2860;IN;2002-10-04 00:00:00.000;2002;10;4;1976-08-17 00:00:00.000;45;S;25001-50000;F;0;Partial College;Skilled Manual;0;1
